Sale_ID,Sale_Date,Employee_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Gross_Sales,Region_Code
S501829,1/2/2026 0:00,E1029,C2427,P3010,9,45872.45,430005.02,R04
S501830,9/3/2026 0:00,E1062,C2268,P3056,10,48237.37,463771.26,R02
S501831,7/29/2026 0:00,E1028,C2011,P3008,3,40552.31,109956.2,R04
S501832,5/25/2026 0:00,E1016,C2070,P3027,4,3495.09,13043.2,R02
S501833,1/30/2026 0:00,E1097,C2256,P3010,5,45872.45,230236.15,R04
S501834,4/13/2026 0:00,E1106,C2396,P3014,4,9360.99,34831.98,R02
S501835,1/13/2026 0:00,E1081,C2219,P3046,4,7391.26,26847.62,R06
S501836,4/6/2026 0:00,E1034,C2297,P3059,5,17588.05,87294.41,R06
S501837,8/30/2026 0:00,E1021,C2409,P3052,10,64744.08,633037.33,R04
S501838,8/9/2026 0:00,E1044,C2362,P3054,9,7404.66,67587.58,R06
S501839,8/26/2026 0:00,E1013,C2259,P3011,9,53782.26,491734.02,R05
S501840,4/4/2026 0:00,E1103,C2003,P3006,6,23219.92,145448.23,R02
S501841,3/23/2026 0:00,E1075,C2084,P3021,11,42656.59,426313.33,R05
S501842,1/13/2026 0:00,E1024,C2156,P3033,3,17298.96,47010.71,R02
S501843,6/20/2026 0:00,E1074,C2151,P3019,6,53251.21,334869.03,R05
S501844,8/1/2026 0:00,E1098,C2176,P3039,10,26668.25,265809.7,R03
S501845,4/4/2026 0:00,E1114,C2195,P3024,4,36395.04,146643.71,R05
S501846,5/29/2026 0:00,E1015,C2426,P3018,3,39505.96,108381.32,R02
S501847,4/22/2026 0:00,E1093,C2107,P3035,6,45920.83,250857.75,R05
S501848,2/24/2026 0:00,E1026,C2424,P3052,11,64744.08,658085.92,R05
S501849,3/22/2026 0:00,E1079,C2134,P3043,6,61740.42,357135.98,R02
S501850,6/17/2026 0:00,E1087,C2276,P3037,2,63029.63,115536.64,R05
S501851,7/30/2026 0:00,E1111,C2395,P3019,9,53251.21,463421.35,R02
S501852,4/26/2026 0:00,E1032,C2352,P3053,8,16451.3,129534.95,R02
S501853,5/23/2026 0:00,E1103,C2380,P3024,6,36395.04,196544.12,R02
S501854,7/20/2026 0:00,E1114,C2155,P3056,1,48237.37,44240.27,R05
S501855,6/29/2026 0:00,E1109,C2277,P3034,2,16100.35,30792.86,R02
S501856,7/21/2026 0:00,E1056,C2236,P3022,4,19428.07,70562.71,R06
S501857,4/18/2026 0:00,E1006,C2240,P3004,7,19444.05,125223.68,R02
S501858,8/11/2026 0:00,E1014,C2370,P3057,9,45630.28,383884.13,R02
S501859,2/22/2026 0:00,E1029,C2013,P3010,10,45872.45,442412.35,R04
S501860,8/3/2026 0:00,E1045,C2342,P3002,5,7831.21,39438.98,R02
S501861,5/8/2026 0:00,E1091,C2035,P3008,10,40552.31,373042.03,R01
S501862,6/29/2026 0:00,E1117,C2047,P3033,2,17298.96,34967.9,R05
S501863,6/7/2026 0:00,E1101,C2214,P3059,11,17588.05,198935.8,R01
S501864,6/10/2026 0:00,E1049,C2412,P3038,11,67526.73,741101.81,R04
S501865,2/26/2026 0:00,E1105,C2405,P3043,11,61740.42,615684.57,R06
S501866,2/21/2026 0:00,E1073,C2146,P3059,1,17588.05,16991.78,R01
S501867,5/17/2026 0:00,E1039,C2159,P3028,10,47578.07,475309.63,R04
S501868,7/1/2026 0:00,E1098,C2444,P3010,1,45872.45,48018.22,R03
S501869,4/21/2026 0:00,E1069,C2125,P3045,5,50149.35,261471.5,R01
S501870,1/1/2026 0:00,E1064,C2110,P3001,7,26533.8,178187.42,R02
S501871,2/13/2026 0:00,E1111,C2037,P3034,9,16100.35,143800.39,R02
S501872,8/15/2026 0:00,E1041,C2277,P3003,9,36568.91,340185.96,R01
S501873,3/16/2026 0:00,E1038,C2014,P3009,8,23520.25,192801.5,R01
S501874,4/8/2026 0:00,E1116,C2347,P3005,1,21544.25,20939.14,R06
S501875,7/27/2026 0:00,E1088,C2232,P3042,5,20791.75,97636.62,R04
S501876,1/9/2026 0:00,E1009,C2316,P3010,6,45872.45,253371.43,R04
S501877,2/1/2026 0:00,E1083,C2124,P3012,6,20628.64,120454.39,R02
S501878,1/15/2026 0:00,E1054,C2279,P3018,4,39505.96,159355.49,R06
S501879,5/20/2026 0:00,E1093,C2111,P3058,1,41115.63,42984.97,R05
S501880,8/13/2026 0:00,E1034,C2124,P3021,3,42656.59,131715.73,R06
S501881,8/25/2026 0:00,E1112,C2413,P3021,10,42656.59,396977.64,R02
S501882,7/25/2026 0:00,E1083,C2431,P3001,4,26533.8,106980.75,R02
S501883,7/4/2026 0:00,E1044,C2030,P3003,4,36568.91,137991.35,R06
S501884,5/16/2026 0:00,E1078,C2115,P3005,4,21544.25,86394.24,R01
S501885,3/13/2026 0:00,E1114,C2090,P3025,5,60497.94,302450.62,R05
S501886,6/4/2026 0:00,E1112,C2212,P3058,11,41115.63,425526.64,R02
S501887,7/9/2026 0:00,E1028,C2038,P3049,9,44098.98,371155.74,R04
S501888,1/12/2026 0:00,E1114,C2083,P3008,4,40552.31,148517.27,R05
S501889,3/6/2026 0:00,E1009,C2027,P3017,9,13812.52,112823.82,R04
S501890,4/17/2026 0:00,E1024,C2217,P3009,9,23520.25,217771.85,R02
S501891,8/20/2026 0:00,E1108,C2360,P3032,1,66344.43,60206.07,R05
S501892,2/11/2026 0:00,E1115,C2372,P3006,5,23219.92,106035.06,R04
S501893,7/9/2026 0:00,E1066,C2215,P3049,9,44098.98,371421.47,R04
S501894,4/25/2026 0:00,E1095,C2221,P3040,4,17956.07,74205.17,R05
S501895,5/19/2026 0:00,E1116,C2015,P3021,5,42656.59,202606.23,R06
S501896,4/13/2026 0:00,E1021,C2443,P3007,4,60276.19,223930.85,R04
S501897,6/20/2026 0:00,E1017,C2259,P3007,2,60276.19,121436.43,R02
S501898,4/5/2026 0:00,E1018,C2266,P3047,10,46883.48,444389.97,R04
S501899,1/17/2026 0:00,E1082,C2120,P3039,2,26668.25,50669.94,R04
S501900,8/13/2026 0:00,E1020,C2401,P3054,2,7404.66,14969.95,R02
S501901,6/9/2026 0:00,E1009,C2128,P3027,1,3495.09,3277.51,R04
S501902,8/9/2026 0:00,E1039,C2211,P3008,3,40552.31,125855.8,R04
S501903,8/1/2026 0:00,E1039,C2011,P3009,11,23520.25,254638.36,R04
S501904,3/26/2026 0:00,E1055,C2176,P3028,10,47578.07,466586.12,R04
S501905,6/17/2026 0:00,E1095,C2133,P3015,1,13790.91,12959.5,R05
S501906,5/31/2026 0:00,E1107,C2325,P3002,4,7831.21,32116.24,R03
S501907,2/25/2026 0:00,E1102,C2320,P3007,1,60276.19,59427.05,R04
S501908,5/14/2026 0:00,E1092,C2014,P3047,4,46883.48,173155.22,R05
S501909,3/27/2026 0:00,E1032,C2050,P3018,3,39505.96,110333.6,R02
S501910,6/27/2026 0:00,E1046,C2410,P3022,9,19428.07,169648.73,R04
S501911,4/12/2026 0:00,E1062,C2072,P3050,1,12809.06,13026.13,R02
S501912,6/14/2026 0:00,E1078,C2069,P3010,8,45872.45,381986.97,R01
S501913,8/25/2026 0:00,E1018,C2391,P3054,11,7404.66,81412.55,R04
S501914,7/11/2026 0:00,E1081,C2383,P3050,9,12809.06,112505.73,R06
S501915,8/31/2026 0:00,E1075,C2016,P3033,7,17298.96,113537.72,R05
S501916,2/23/2026 0:00,E1041,C2439,P3007,1,60276.19,60332.26,R01
S501917,7/19/2026 0:00,E1044,C2334,P3003,4,36568.91,153199.74,R06
S501918,8/21/2026 0:00,E1050,C2357,P3014,10,9360.99,90935.78,R02
S501919,6/26/2026 0:00,E1013,C2056,P3044,1,31924.43,29508.43,R05
S501920,8/15/2026 0:00,E1098,C2105,P3046,4,7391.26,27066.83,R03
S501921,4/25/2026 0:00,E1091,C2132,P3036,3,30974.38,87383.85,R01
S501922,5/19/2026 0:00,E1105,C2048,P3013,2,31162.8,61416.66,R06
S501923,3/29/2026 0:00,E1019,C2248,P3016,1,51163.56,53313.49,R03
S501924,2/18/2026 0:00,E1081,C2273,P3016,6,51163.56,290058.94,R06
S501925,5/29/2026 0:00,E1098,C2111,P3054,7,7404.66,49023.74,R03
S501926,4/25/2026 0:00,E1007,C2420,P3005,6,21544.25,125668.94,R01
S501927,7/13/2026 0:00,E1110,C2326,P3052,9,64744.08,604711.79,R01
S501928,3/4/2026 0:00,E1045,C2336,P3025,9,60497.94,524258.47,R02
S501929,4/14/2026 0:00,E1118,C2349,P3038,2,67526.73,126070.3,R02
S501930,3/24/2026 0:00,E1036,C2038,P3038,2,67526.73,124852.82,R05
S501931,4/13/2026 0:00,E1100,C2357,P3050,9,12809.06,111656.2,R01
S501932,6/5/2026 0:00,E1104,C2240,P3038,1,67526.73,68884.13,R04
S501933,1/17/2026 0:00,E1056,C2318,P3039,5,26668.25,125834.52,R06
S501934,1/6/2026 0:00,E1064,C2121,P3056,1,48237.37,47122.04,R02
S501935,5/27/2026 0:00,E1071,C2048,P3056,7,48237.37,334437.34,R05
S501936,7/3/2026 0:00,E1084,C2010,P3048,9,34019.63,296247.53,R01
S501937,8/18/2026 0:00,E1017,C2233,P3041,6,58594.28,326517.87,R02
S501938,1/28/2026 0:00,E1009,C2036,P3026,2,41379.43,85925.37,R04
S501939,7/13/2026 0:00,E1091,C2413,P3059,6,17588.05,103926.1,R01
S501940,2/7/2026 0:00,E1098,C2004,P3013,9,31162.8,283093.2,R03
S501941,4/29/2026 0:00,E1092,C2044,P3044,3,31924.43,95333.35,R05
S501942,2/6/2026 0:00,E1118,C2056,P3051,9,55331.31,522735.07,R02
S501943,4/25/2026 0:00,E1088,C2042,P3026,8,41379.43,320590.12,R04
S501944,9/1/2026 0:00,E1032,C2255,P3055,7,2016.98,13606.99,R02
S501945,3/9/2026 0:00,E1109,C2228,P3055,8,2016.98,15393.93,R02
S501946,8/2/2026 0:00,E1011,C2114,P3001,10,26533.8,253197.27,R01
S501947,8/6/2026 0:00,E1058,C2237,P3008,6,40552.31,229047.28,R02
S501948,6/26/2026 0:00,E1078,C2397,P3004,3,19444.05,61079.27,R01
S501949,2/12/2026 0:00,E1119,C2174,P3021,7,42656.59,307738.34,R06
S501950,6/13/2026 0:00,E1094,C2255,P3022,4,19428.07,73632.46,R04
S501951,2/27/2026 0:00,E1072,C2417,P3051,11,55331.31,575646.36,R02
S501952,1/13/2026 0:00,E1021,C2277,P3053,10,16451.3,150616.6,R04
S501953,2/21/2026 0:00,E1006,C2335,P3058,5,41115.63,212065.09,R02
S501954,2/27/2026 0:00,E1024,C2441,P3037,8,63029.63,481932.07,R02
S501955,2/1/2026 0:00,E1010,C2069,P3049,7,44098.98,304337.92,R05
S501956,7/28/2026 0:00,E1060,C2326,P3003,7,36568.91,264956.26,R02
S501957,4/15/2026 0:00,E1061,C2230,P3019,8,53251.21,409486.94,R03
S501958,8/16/2026 0:00,E1095,C2067,P3001,10,26533.8,270918.11,R05
S501959,9/4/2026 0:00,E1082,C2304,P3029,3,71367.4,206510.74,R04
S501960,7/7/2026 0:00,E1056,C2417,P3023,3,72228.78,217800.35,R06
S501961,8/26/2026 0:00,E1048,C2036,P3033,2,17298.96,33375.84,R04
S501962,3/24/2026 0:00,E1023,C2417,P3055,1,2016.98,1934.11,R02
S501963,7/5/2026 0:00,E1066,C2159,P3052,10,64744.08,678910.56,R04
S501964,4/9/2026 0:00,E1009,C2149,P3041,6,58594.28,348701.29,R04
S501965,8/26/2026 0:00,E1021,C2027,P3023,6,72228.78,413918.01,R04
S501966,4/14/2026 0:00,E1053,C2072,P3005,10,21544.25,202230.04,R06
S501967,7/3/2026 0:00,E1080,C2248,P3007,8,60276.19,436864.93,R01
S501968,1/28/2026 0:00,E1041,C2101,P3057,6,45630.28,275420.25,R01
S501969,5/9/2026 0:00,E1038,C2190,P3058,6,41115.63,235795.74,R01
S501970,6/19/2026 0:00,E1052,C2096,P3006,1,23219.92,23758.35,R05
S501971,7/29/2026 0:00,E1035,C2384,P3049,7,44098.98,294672.11,R06
S501972,2/17/2026 0:00,E1077,C2282,P3022,7,19428.07,130012.56,R05
S501973,2/9/2026 0:00,E1120,C2322,P3049,10,44098.98,448432.45,R04
S501974,4/7/2026 0:00,E1106,C2396,P3013,9,31162.8,273010.43,R02
S501975,7/10/2026 0:00,E1034,C2278,P3012,7,20628.64,149127.32,R06
S501976,7/23/2026 0:00,E1032,C2017,P3004,8,19444.05,153766.71,R02
S501977,7/19/2026 0:00,E1056,C2263,P3008,4,40552.31,151843.54,R06
S501978,8/4/2026 0:00,E1046,C2107,P3037,9,63029.63,558894.26,R04
S501979,7/27/2026 0:00,E1035,C2068,P3031,1,61484.37,55372.84,R06
S501980,4/24/2026 0:00,E1116,C2128,P3037,8,63029.63,477441.69,R06
S501981,5/12/2026 0:00,E1073,C2293,P3045,3,50149.35,140096.15,R01
S501982,6/15/2026 0:00,E1115,C2294,P3026,1,41379.43,41301.98,R04
S501983,8/24/2026 0:00,E1120,C2096,P3043,2,61740.42,113652.48,R04
S501984,6/4/2026 0:00,E1064,C2395,P3008,6,40552.31,229570.18,R02
S501985,5/17/2026 0:00,E1024,C2001,P3040,5,17956.07,85264.06,R02
S501986,4/21/2026 0:00,E1048,C2409,P3033,3,17298.96,46732.83,R04
S501987,5/24/2026 0:00,E1058,C2298,P3045,9,50149.35,409375.91,R02
S501988,7/3/2026 0:00,E1008,C2180,P3029,8,71367.4,540490.4,R06
S501989,3/17/2026 0:00,E1120,C2408,P3005,3,21544.25,60325.2,R04
S501990,1/31/2026 0:00,E1091,C2181,P3028,2,47578.07,87309.19,R01
S501991,8/4/2026 0:00,E1063,C2235,P3053,8,16451.3,121492.75,R05
S501992,4/29/2026 0:00,E1004,C2440,P3040,5,17956.07,92054.54,R04
S501993,5/22/2026 0:00,E1039,C2319,P3017,9,13812.52,124623.21,R04
S501994,8/25/2026 0:00,E1086,C2337,P3055,1,2016.98,1961.75,R02
S501995,1/25/2026 0:00,E1035,C2008,P3023,10,72228.78,748529.39,R06
S501996,2/3/2026 0:00,E1115,C2443,P3045,3,50149.35,136070.17,R04
S501997,3/8/2026 0:00,E1046,C2429,P3009,5,23520.25,111925.84,R04
S501998,6/1/2026 0:00,E1110,C2027,P3002,2,7831.21,16030.61,R01
S501999,4/28/2026 0:00,E1031,C2308,P3032,3,66344.43,197887.52,R04
S502000,8/22/2026 0:00,E1018,C2146,P3051,4,55331.31,231783.55,R04
S502001,3/14/2026 0:00,E1061,C2091,P3052,4,64744.08,269769.74,R03
S502002,1/26/2026 0:00,E1011,C2342,P3049,11,44098.98,448945.48,R01
S502003,5/28/2026 0:00,E1101,C2272,P3031,9,61484.37,578702.11,R01
S502004,7/11/2026 0:00,E1086,C2322,P3007,1,60276.19,62797.56,R02
S502005,4/14/2026 0:00,E1019,C2005,P3030,9,45220.48,389093.96,R03
S502006,1/10/2026 0:00,E1047,C2082,P3058,9,41115.63,387592.46,R02
S502007,7/30/2026 0:00,E1110,C2387,P3003,11,36568.91,364195,R01
S502008,3/8/2026 0:00,E1093,C2219,P3051,6,55331.31,331693.25,R05
S502009,6/1/2026 0:00,E1061,C2118,P3051,11,55331.31,572078.37,R03
S502010,1/5/2026 0:00,E1064,C2081,P3056,1,48237.37,44350.38,R02
S502011,7/14/2026 0:00,E1061,C2070,P3009,11,23520.25,255263.69,R03
S502012,7/5/2026 0:00,E1051,C2115,P3010,6,45872.45,260358.97,R06
S502013,1/27/2026 0:00,E1102,C2263,P3046,8,7391.26,59131.49,R04
S502014,7/27/2026 0:00,E1065,C2306,P3050,5,12809.06,62828.26,R02
S502015,4/23/2026 0:00,E1089,C2142,P3058,5,41115.63,197126.51,R06
S502016,1/15/2026 0:00,E1033,C2422,P3047,1,46883.48,43473.8,R01
S502017,6/12/2026 0:00,E1011,C2207,P3026,1,41379.43,40973.4,R01
S502018,7/23/2026 0:00,E1012,C2111,P3001,8,26533.8,217446.53,R06
S502019,4/15/2026 0:00,E1104,C2303,P3030,5,45220.48,223841.53,R04
S502020,6/30/2026 0:00,E1072,C2112,P3057,8,45630.28,361967.99,R02
S502021,2/13/2026 0:00,E1107,C2417,P3038,10,67526.73,659584.63,R03
S502022,1/26/2026 0:00,E1064,C2043,P3015,2,13790.91,26429.89,R02
S502023,6/24/2026 0:00,E1049,C2347,P3025,4,60497.94,234397.75,R04
S502024,6/11/2026 0:00,E1035,C2285,P3006,11,23219.92,267789.39,R06
S502025,8/3/2026 0:00,E1102,C2128,P3018,10,39505.96,399978.2,R04
S502026,4/5/2026 0:00,E1103,C2185,P3001,9,26533.8,230346.69,R02
S502027,6/27/2026 0:00,E1018,C2229,P3056,3,48237.37,140167.35,R04
S502028,3/25/2026 0:00,E1106,C2389,P3003,6,36568.91,213916.01,R02
S502029,5/20/2026 0:00,E1106,C2221,P3017,11,13812.52,151770.15,R02
S502030,8/3/2026 0:00,E1056,C2352,P3048,7,34019.63,230967.98,R06
S502031,5/12/2026 0:00,E1078,C2444,P3008,3,40552.31,122013,R01
S502032,3/28/2026 0:00,E1087,C2117,P3060,1,29470.22,27978.38,R05
S502033,6/25/2026 0:00,E1042,C2070,P3049,2,44098.98,84810.8,R03
S502034,7/2/2026 0:00,E1020,C2386,P3040,11,17956.07,203364.84,R02
S502035,4/22/2026 0:00,E1069,C2070,P3017,10,13812.52,131127.2,R01
S502036,5/9/2026 0:00,E1084,C2110,P3025,7,60497.94,442400.78,R01
S502037,9/3/2026 0:00,E1055,C2427,P3041,7,58594.28,379757.16,R04
S502038,3/30/2026 0:00,E1117,C2132,P3012,1,20628.64,19313.6,R05
S502039,3/7/2026 0:00,E1066,C2056,P3029,10,71367.4,691944.03,R04
S502040,6/7/2026 0:00,E1085,C2443,P3025,7,60497.94,431790.69,R02
S502041,5/11/2026 0:00,E1049,C2089,P3051,10,55331.31,558700.33,R04
S502042,5/2/2026 0:00,E1007,C2137,P3036,11,30974.38,315562.92,R01
S502043,5/29/2026 0:00,E1017,C2131,P3053,6,16451.3,92341.42,R02
S502044,8/5/2026 0:00,E1074,C2218,P3054,11,7404.66,80334.52,R05
S502045,3/25/2026 0:00,E1114,C2176,P3025,6,60497.94,342760.05,R05
S502046,6/26/2026 0:00,E1019,C2171,P3029,7,71367.4,481261.89,R03
S502047,4/26/2026 0:00,E1054,C2100,P3011,7,53782.26,366306.88,R06
S502048,8/2/2026 0:00,E1050,C2129,P3060,1,29470.22,29150.08,R02
S502049,8/1/2026 0:00,E1045,C2057,P3004,10,19444.05,182318.63,R02
S502050,7/9/2026 0:00,E1041,C2181,P3014,5,9360.99,43269.82,R01
S502051,8/13/2026 0:00,E1051,C2246,P3046,8,7391.26,56752.13,R06
S502052,4/26/2026 0:00,E1115,C2144,P3038,8,67526.73,492839.21,R04
S502053,2/7/2026 0:00,E1013,C2051,P3017,3,13812.52,40567.98,R05
S502054,5/23/2026 0:00,E1111,C2368,P3002,3,7831.21,24103.07,R02
S502055,4/20/2026 0:00,E1011,C2218,P3008,7,40552.31,260545.53,R01
S502056,6/29/2026 0:00,E1073,C2104,P3036,4,30974.38,113602.82,R01
S502057,7/26/2026 0:00,E1112,C2383,P3010,6,45872.45,251023.04,R02
S502058,2/15/2026 0:00,E1057,C2055,P3007,9,60276.19,557230.03,R01
S502059,1/25/2026 0:00,E1002,C2257,P3036,10,30974.38,282519.1,R06
S502060,1/21/2026 0:00,E1051,C2346,P3016,2,51163.56,107189.63,R06
S502061,8/4/2026 0:00,E1037,C2156,P3014,2,9360.99,17856.08,R02
S502062,5/1/2026 0:00,E1022,C2053,P3016,6,51163.56,291421.8,R01
S502063,5/2/2026 0:00,E1038,C2442,P3025,3,60497.94,165839.03,R01
S502064,5/13/2026 0:00,E1118,C2329,P3041,1,58594.28,57882.14,R02
S502065,3/11/2026 0:00,E1025,C2444,P3004,2,19444.05,38416.87,R03
S502066,4/23/2026 0:00,E1057,C2187,P3029,7,71367.4,486618.34,R01
S502067,4/17/2026 0:00,E1026,C2364,P3056,4,48237.37,182656.21,R05
S502068,4/22/2026 0:00,E1008,C2150,P3006,2,23219.92,44363.38,R06
S502069,4/18/2026 0:00,E1108,C2264,P3001,11,26533.8,276716.51,R05
S502070,2/16/2026 0:00,E1083,C2250,P3039,8,26668.25,205648.89,R02
S502071,8/3/2026 0:00,E1095,C2433,P3001,4,26533.8,100963.04,R05
S502072,7/15/2026 0:00,E1096,C2298,P3051,4,55331.31,221619.07,R03
S502073,4/1/2026 0:00,E1073,C2411,P3040,2,17956.07,33914.27,R01
S502074,1/18/2026 0:00,E1099,C2423,P3057,1,45630.28,43468.58,R01
S502075,5/29/2026 0:00,E1073,C2211,P3003,1,36568.91,35300.66,R01
S502076,8/8/2026 0:00,E1025,C2025,P3001,3,26533.8,71688.57,R03
S502077,8/15/2026 0:00,E1012,C2294,P3001,6,26533.8,155033.66,R06
S502078,8/2/2026 0:00,E1075,C2341,P3039,7,26668.25,175173.35,R05
S502079,4/14/2026 0:00,E1013,C2152,P3021,9,42656.59,348751.88,R05
S502080,5/31/2026 0:00,E1036,C2024,P3045,5,50149.35,259937.42,R05
S502081,7/11/2026 0:00,E1065,C2252,P3030,9,45220.48,385968.79,R02
S502082,7/14/2026 0:00,E1070,C2060,P3032,8,66344.43,511601.96,R06
S502083,2/9/2026 0:00,E1102,C2434,P3033,1,17298.96,17715.89,R04
S502084,8/30/2026 0:00,E1094,C2367,P3048,11,34019.63,346156.6,R04
S502085,5/18/2026 0:00,E1059,C2066,P3022,3,19428.07,59889.73,R01
S502086,3/30/2026 0:00,E1014,C2398,P3030,8,45220.48,338699.84,R02
S502087,6/29/2026 0:00,E1024,C2053,P3054,9,7404.66,65865.94,R02
S502088,8/29/2026 0:00,E1085,C2416,P3046,4,7391.26,29649.35,R02
S502089,7/19/2026 0:00,E1108,C2106,P3004,6,19444.05,120835.29,R05
S502090,9/4/2026 0:00,E1103,C2096,P3023,4,72228.78,286356.98,R02
S502091,7/22/2026 0:00,E1041,C2176,P3055,9,2016.98,17571.65,R01
S502092,3/2/2026 0:00,E1090,C2039,P3044,2,31924.43,62944.79,R03
S502093,7/11/2026 0:00,E1082,C2168,P3025,6,60497.94,337691.89,R04
S502094,1/5/2026 0:00,E1099,C2042,P3012,11,20628.64,227677.74,R01
S502095,5/2/2026 0:00,E1013,C2367,P3017,3,13812.52,38455.39,R05
S502096,8/25/2026 0:00,E1035,C2104,P3053,10,16451.3,161812.87,R06
S502097,6/30/2026 0:00,E1073,C2333,P3015,4,13790.91,55005.9,R01
S502098,2/24/2026 0:00,E1077,C2204,P3010,2,45872.45,94936.47,R05
S502099,2/6/2026 0:00,E1032,C2008,P3035,11,45920.83,488726.82,R02
S502100,2/25/2026 0:00,E1095,C2282,P3055,8,2016.98,16398.85,R05
S502101,7/6/2026 0:00,E1064,C2396,P3052,10,64744.08,598966.63,R02
S502102,8/25/2026 0:00,E1014,C2043,P3052,8,64744.08,478292.73,R02
S502103,4/12/2026 0:00,E1032,C2435,P3029,1,71367.4,69848.68,R02
S502104,4/3/2026 0:00,E1003,C2110,P3012,10,20628.64,204110.31,R05
S502105,7/16/2026 0:00,E1105,C2210,P3001,6,26533.8,158383.09,R06
S502106,3/14/2026 0:00,E1016,C2237,P3001,1,26533.8,26848.25,R02
S502107,2/28/2026 0:00,E1059,C2356,P3010,6,45872.45,259887.54,R01
S502108,8/28/2026 0:00,E1077,C2319,P3018,7,39505.96,274714.1,R05
S502109,1/2/2026 0:00,E1035,C2049,P3047,2,46883.48,87036.45,R06
S502110,7/12/2026 0:00,E1105,C2115,P3002,9,7831.21,65748.07,R06
S502111,4/14/2026 0:00,E1070,C2155,P3049,8,44098.98,321074.56,R06
S502112,7/7/2026 0:00,E1077,C2137,P3008,9,40552.31,369368.72,R05
S502113,2/20/2026 0:00,E1030,C2167,P3022,10,19428.07,189627.47,R01
S502114,1/30/2026 0:00,E1068,C2321,P3022,4,19428.07,72717.55,R05
S502115,1/11/2026 0:00,E1017,C2199,P3026,4,41379.43,162776.03,R02
S502116,8/8/2026 0:00,E1041,C2071,P3026,8,41379.43,315521.81,R01
S502117,4/18/2026 0:00,E1079,C2007,P3009,1,23520.25,24121.93,R02
S502118,3/17/2026 0:00,E1038,C2200,P3021,8,42656.59,334162.23,R01
S502119,6/16/2026 0:00,E1083,C2336,P3031,7,61484.37,389276.07,R02
S502120,3/31/2026 0:00,E1022,C2067,P3052,7,64744.08,474855.75,R01
S502121,7/24/2026 0:00,E1046,C2138,P3043,9,61740.42,506290.15,R04
S502122,5/3/2026 0:00,E1020,C2242,P3006,10,23219.92,233219.42,R02
S502123,7/19/2026 0:00,E1073,C2213,P3056,7,48237.37,326042.11,R01
S502124,7/10/2026 0:00,E1104,C2181,P3014,2,9360.99,17549.94,R04
S502125,7/11/2026 0:00,E1009,C2254,P3033,1,17298.96,17324.37,R04
S502126,7/8/2026 0:00,E1079,C2101,P3007,1,60276.19,55386.86,R02
S502127,5/5/2026 0:00,E1103,C2351,P3024,7,36395.04,262086.47,R02
S502128,7/1/2026 0:00,E1068,C2087,P3009,5,23520.25,110261.97,R05
S502129,8/8/2026 0:00,E1043,C2185,P3011,4,53782.26,205280.01,R01
S502130,5/2/2026 0:00,E1077,C2091,P3056,5,48237.37,239955.96,R05
S502131,4/4/2026 0:00,E1090,C2248,P3023,10,72228.78,650170.54,R03
S502132,7/20/2026 0:00,E1072,C2214,P3048,10,34019.63,330300.77,R02
S502133,4/13/2026 0:00,E1063,C2359,P3051,6,55331.31,343321.04,R05
S502134,8/11/2026 0:00,E1027,C2249,P3002,10,7831.21,78473.61,R02
S502135,7/5/2026 0:00,E1073,C2126,P3015,6,13790.91,79285.46,R01
S502136,8/1/2026 0:00,E1105,C2411,P3035,1,45920.83,45877.83,R06
S502137,7/3/2026 0:00,E1085,C2438,P3036,2,30974.38,64456.78,R02
S502138,8/27/2026 0:00,E1072,C2369,P3052,3,64744.08,180280.69,R02
S502139,6/11/2026 0:00,E1109,C2004,P3054,4,7404.66,29019.49,R02
S502140,9/4/2026 0:00,E1030,C2088,P3028,6,47578.07,266973.1,R01
S502141,1/31/2026 0:00,E1109,C2151,P3039,11,26668.25,301603.79,R02
S502142,2/21/2026 0:00,E1105,C2176,P3044,9,31924.43,289663.69,R06
S502143,3/30/2026 0:00,E1068,C2211,P3004,2,19444.05,39672.14,R05
S502144,3/17/2026 0:00,E1020,C2426,P3010,8,45872.45,382191.56,R02
S502145,5/9/2026 0:00,E1070,C2259,P3006,9,23219.92,195363.51,R06
S502146,7/2/2026 0:00,E1060,C2091,P3057,2,45630.28,82801.42,R02
S502147,1/22/2026 0:00,E1072,C2259,P3030,9,45220.48,384044.88,R02
S502148,2/9/2026 0:00,E1115,C2412,P3054,7,7404.66,49752.62,R04
S502149,4/11/2026 0:00,E1059,C2191,P3046,9,7391.26,66107.18,R01
S502150,4/21/2026 0:00,E1038,C2081,P3035,6,45920.83,280940.61,R01
S502151,5/9/2026 0:00,E1063,C2415,P3049,2,44098.98,84005.95,R05
S502152,3/6/2026 0:00,E1094,C2138,P3043,8,61740.42,479611.71,R04
S502153,7/10/2026 0:00,E1031,C2433,P3010,10,45872.45,466899.01,R04
S502154,8/22/2026 0:00,E1073,C2350,P3058,9,41115.63,345543.72,R01
S502155,7/1/2026 0:00,E1075,C2126,P3053,8,16451.3,122735.88,R05
S502156,6/19/2026 0:00,E1026,C2369,P3032,2,66344.43,131147.67,R05
S502157,5/29/2026 0:00,E1099,C2405,P3042,8,20791.75,160580.26,R01
S502158,3/20/2026 0:00,E1067,C2356,P3042,3,20791.75,65015.88,R01
S502159,7/28/2026 0:00,E1117,C2309,P3003,3,36568.91,104611.36,R05
S502160,1/22/2026 0:00,E1007,C2343,P3056,9,48237.37,440185.3,R01
