Order_ID,Order_Date,Employee_ID,Customer_ID,Product_ID,Quantity,Region_Code,Order_Value
S501587,2026-02-03 00:00:00,E1113,C2277,P3005,7,R06,145763.44
S501588,2026-01-20 00:00:00,E1108,C2310,P3009,10,R05,226377.74
S501589,2026-02-19 00:00:00,E1021,C2394,P3007,7,R04,400408.32
S501590,2026-04-12 00:00:00,E1085,C2152,P3060,4,R02,111155.88
S501591,2026-08-04 00:00:00,E1114,C2360,P3004,2,R05,40143.95
S501592,2026-05-18 00:00:00,E1012,C2111,P3039,8,R06,197186.34
S501593,2026-06-09 00:00:00,E1106,C2116,P3005,2,R02,39949.91
S501594,2026-02-21 00:00:00,E1069,C2188,P3011,9,R01,477146.57
S501595,2026-01-15 00:00:00,E1089,C2057,P3015,5,R06,65613.62
S501596,2026-08-17 00:00:00,E1008,C2251,P3034,9,R06,139574.97
S501597,2026-03-25 00:00:00,E1024,C2384,P3013,9,R02,286349.92
S501598,2026-05-11 00:00:00,E1063,C2407,P3054,8,R05,61342.85
S501599,2026-02-06 00:00:00,E1073,C2150,P3048,8,R01,277214.55
S501600,2026-05-06 00:00:00,E1112,C2162,P3007,4,R02,225490.63
S501601,2026-02-09 00:00:00,E1035,C2120,P3040,4,R06,75199.71
S501602,2026-03-13 00:00:00,E1108,C2070,P3006,2,R05,44325.73
S501603,2026-02-09 00:00:00,E1020,C2412,P3056,4,R02,178547.74
S501604,2026-08-24 00:00:00,E1060,C2351,P3039,4,R02,103998.12
S501605,2026-02-25 00:00:00,E1010,C2099,P3050,6,R05,77530.13
S501606,2026-05-31 00:00:00,E1050,C2167,P3030,3,R02,123789.79
S501607,2026-04-14 00:00:00,E1117,C2298,P3022,2,R05,38667.42
S501608,2026-05-19 00:00:00,E1084,C2151,P3025,8,R01,497879.5
S501609,2026-04-20 00:00:00,E1043,C2326,P3028,2,R01,89377.04
S501610,2026-07-11 00:00:00,E1050,C2002,P3054,8,R02,59472.36
S501611,2026-05-16 00:00:00,E1047,C2152,P3020,7,R02,55365.63
S501612,2026-04-03 00:00:00,E1108,C2401,P3039,3,R05,76974.19
S501613,2026-04-04 00:00:00,E1026,C2365,P3003,6,R05,206714.27
S501614,2026-02-25 00:00:00,E1118,C2065,P3005,6,R02,128445.84
S501615,2026-03-01 00:00:00,E1080,C2326,P3001,10,R01,253172.22
S501616,2026-05-18 00:00:00,E1110,C2069,P3015,5,R01,70653.28
S501617,2026-02-08 00:00:00,E1026,C2121,P3026,8,R05,345745.27
S501618,2026-01-28 00:00:00,E1020,C2109,P3003,11,R02,418454.19
S501619,2026-02-18 00:00:00,E1041,C2316,P3040,5,R01,82999.17
S501620,2026-06-13 00:00:00,E1081,C2247,P3057,7,R06,288150.65
S501621,2026-05-05 00:00:00,E1082,C2434,P3041,6,R04,339531.68
S501622,2026-01-13 00:00:00,E1028,C2093,P3047,11,R04,520531.25
S501623,2026-08-12 00:00:00,E1106,C2268,P3042,7,R02,152327.18
S501624,2026-02-05 00:00:00,E1076,C2103,P3034,9,R05,147440.89
S501625,2026-04-11 00:00:00,E1065,C2431,P3052,3,R02,191723.23
S501626,2026-01-26 00:00:00,E1070,C2023,P3005,10,R06,194749.88
S501627,2026-03-27 00:00:00,E1117,C2112,P3031,7,R05,440647.27
S501628,2026-01-04 00:00:00,E1020,C2321,P3051,10,R02,512684.29
S501629,2026-08-11 00:00:00,E1029,C2411,P3013,3,R04,84919.34
S501630,2026-03-23 00:00:00,E1087,C2304,P3043,2,R05,126883.21
S501631,2026-07-11 00:00:00,E1113,C2344,P3001,7,R06,182938.97
S501632,2026-06-15 00:00:00,E1080,C2062,P3022,4,R01,71439.56
S501633,2026-05-07 00:00:00,E1034,C2300,P3015,1,R06,13211.44
S501634,2026-03-29 00:00:00,E1114,C2403,P3026,6,R05,226634.62
S501635,2026-05-07 00:00:00,E1011,C2443,P3018,11,R01,432697.63
S501636,2026-04-30 00:00:00,E1085,C2136,P3048,6,R02,192353.27
S501637,2026-08-03 00:00:00,E1031,C2055,P3009,6,R04,145343.03
S501638,2026-01-22 00:00:00,E1023,C2108,P3001,2,R02,50608.95
S501639,2026-05-10 00:00:00,E1004,C2303,P3043,1,R04,60147.21
S501640,2026-01-31 00:00:00,E1103,C2258,P3009,3,R02,64177.01
S501641,2026-04-29 00:00:00,E1107,C2253,P3023,2,R03,135983.52
S501642,2026-01-11 00:00:00,E1084,C2222,P3043,6,R01,371003.77
S501643,2026-08-08 00:00:00,E1077,C2369,P3045,6,R05,304037.28
S501644,2026-02-15 00:00:00,E1050,C2167,P3058,5,R02,192508.17
S501645,2026-04-06 00:00:00,E1003,C2429,P3002,10,R05,76399.17
S501646,2026-07-09 00:00:00,E1078,C2160,P3014,10,R01,95728.26
S501647,2026-07-16 00:00:00,E1056,C2449,P3038,5,R06,323110.85
S501648,2026-07-11 00:00:00,E1007,C2166,P3040,9,R01,148686.88
S501649,2026-08-18 00:00:00,E1109,C2205,P3018,5,R02,190572.91
S501650,2026-01-10 00:00:00,E1042,C2267,P3016,10,R03,506567.49
S501651,2026-06-17 00:00:00,E1110,C2138,P3053,6,R01,88946.56
S501652,2026-05-08 00:00:00,E1095,C2368,P3029,11,R05,747583.25
S501653,2026-08-26 00:00:00,E1096,C2443,P3044,4,R03,126563.17
S501654,2026-06-01 00:00:00,E1003,C2346,P3011,10,R05,560834.3
S501655,2026-04-09 00:00:00,E1075,C2248,P3006,1,R05,22320.9
S501656,2026-06-21 00:00:00,E1113,C2055,P3003,4,R06,135223.91
S501657,2026-04-22 00:00:00,E1003,C2404,P3014,2,R05,18350.03
S501658,2026-03-01 00:00:00,E1095,C2209,P3060,10,R05,277863.76
S501659,2026-07-09 00:00:00,E1099,C2017,P3002,3,R01,21901.16
S501660,2026-03-28 00:00:00,E1076,C2068,P3032,7,R05,459098.38
S501661,2026-05-25 00:00:00,E1100,C2133,P3031,7,R01,446479.68
S501662,2026-03-06 00:00:00,E1110,C2188,P3011,1,R01,55142.07
S501663,2026-09-04 00:00:00,E1057,C2407,P3022,8,R01,144132.01
S501664,2026-08-11 00:00:00,E1074,C2430,P3003,7,R05,259791.88
S501665,2026-08-11 00:00:00,E1103,C2308,P3050,1,R02,11969.81
S501666,2026-08-22 00:00:00,E1120,C2138,P3031,8,R04,464135.76
S501667,2026-02-26 00:00:00,E1062,C2174,P3033,2,R02,35912.91
S501668,2026-07-02 00:00:00,E1099,C2412,P3024,8,R01,301833.54
S501669,2026-04-16 00:00:00,E1113,C2097,P3001,3,R06,73654.75
S501670,2026-06-30 00:00:00,E1007,C2171,P3044,10,R01,290393.8
S501671,2026-07-03 00:00:00,E1110,C2154,P3015,7,R01,91127.22
S501672,2026-08-14 00:00:00,E1106,C2183,P3037,6,R02,373362.16
S501673,2026-01-09 00:00:00,E1111,C2242,P3027,5,R02,18026.52
S501674,2026-01-22 00:00:00,E1020,C2304,P3038,11,R02,681755.38
S501675,2026-05-21 00:00:00,E1098,C2285,P3048,10,R03,327351.77
S501676,2026-03-30 00:00:00,E1028,C2027,P3027,11,R04,36168.54
S501677,2026-06-25 00:00:00,E1002,C2402,P3044,2,R06,57606.95
S501678,2026-01-18 00:00:00,E1109,C2360,P3012,2,R02,42010.92
S501679,2026-04-25 00:00:00,E1118,C2060,P3003,1,R02,37373.16
S501680,2026-07-23 00:00:00,E1034,C2202,P3030,9,R06,379791.4
S501681,2026-06-17 00:00:00,E1042,C2250,P3032,11,R03,673365.87
S501682,2026-05-25 00:00:00,E1033,C2362,P3023,8,R01,532576.96
S501683,2026-05-23 00:00:00,E1071,C2069,P3002,8,R05,60744.63
S501684,2026-04-16 00:00:00,E1018,C2370,P3007,1,R04,56477.24
S501685,2026-01-15 00:00:00,E1009,C2021,P3034,5,R04,78626.33
S501686,2026-07-26 00:00:00,E1059,C2152,P3032,6,R01,381239.41
S501687,2026-03-04 00:00:00,E1044,C2102,P3053,2,R06,30653.17
S501688,2026-09-04 00:00:00,E1100,C2387,P3039,10,R01,270063.71
S501689,2026-06-16 00:00:00,E1010,C2095,P3032,5,R05,306031.79
S501690,2026-01-13 00:00:00,E1089,C2446,P3043,6,R06,377790.38
S501691,2026-03-22 00:00:00,E1036,C2361,P3043,9,R05,546893.71
S501692,2026-02-01 00:00:00,E1116,C2229,P3014,10,R06,95931.95
S501693,2026-05-17 00:00:00,E1073,C2125,P3003,1,R01,32938.12
S501694,2026-02-09 00:00:00,E1081,C2258,P3046,10,R06,74827.51
S501695,2026-05-28 00:00:00,E1055,C2322,P3032,3,R04,180667.96
S501696,2026-08-06 00:00:00,E1056,C2369,P3043,9,R06,579287.72
S501697,2026-08-07 00:00:00,E1086,C2426,P3036,1,R02,31141.98
S501698,2026-08-01 00:00:00,E1116,C2236,P3017,1,R06,13094.63
S501699,2026-03-23 00:00:00,E1026,C2162,P3048,1,R05,32249.85
S501700,2026-03-18 00:00:00,E1069,C2042,P3003,7,R01,263463.16
S501701,2026-07-27 00:00:00,E1064,C2276,P3057,5,R02,236233.9
S501702,2026-07-20 00:00:00,E1057,C2353,P3010,6,R01,284520.02
S501703,2026-07-10 00:00:00,E1048,C2068,P3053,8,R04,134415.16
S501704,2026-03-17 00:00:00,E1025,C2173,P3047,2,R03,95909.99
S501705,2026-06-21 00:00:00,E1100,C2331,P3040,2,R01,35406.32
S501706,2026-02-07 00:00:00,E1048,C2125,P3018,3,R04,107167.97
S501707,2026-07-30 00:00:00,E1023,C2170,P3003,3,R02,100164
S501708,2026-07-07 00:00:00,E1012,C2047,P3039,3,R06,79799.38
S501709,2026-03-12 00:00:00,E1050,C2261,P3010,4,R02,176182.28
S501710,2026-08-15 00:00:00,E1009,C2217,P3052,3,R04,191337.49
S501711,2026-02-17 00:00:00,E1041,C2305,P3009,2,R01,43966.95
S501712,2026-01-18 00:00:00,E1109,C2124,P3046,9,R02,66349.22
S501713,2026-05-24 00:00:00,E1036,C2293,P3055,6,R05,11332.5
S501714,2026-07-02 00:00:00,E1051,C2162,P3046,3,R06,21489.1
S501715,2026-02-08 00:00:00,E1048,C2201,P3011,9,R04,470394.27
S501716,2026-07-15 00:00:00,E1039,C2402,P3060,4,R04,109234.35
S501717,2026-07-06 00:00:00,E1009,C2275,P3033,4,R04,71370.75
S501718,2026-03-30 00:00:00,E1056,C2206,P3036,8,R06,242559.91
S501719,2026-08-12 00:00:00,E1038,C2040,P3026,7,R01,298350.78
S501720,2026-03-03 00:00:00,E1093,C2273,P3027,7,R05,22982.53
S501721,2026-08-20 00:00:00,E1094,C2188,P3038,10,R04,625196.49
S501722,2026-05-21 00:00:00,E1042,C2355,P3022,7,R03,122764.37
S501723,2026-04-19 00:00:00,E1035,C2093,P3026,10,R06,378240.97
S501724,2026-03-22 00:00:00,E1098,C2042,P3022,11,R03,197065.26
S501725,2026-08-29 00:00:00,E1081,C2379,P3005,5,R06,98223.29
S501726,2026-08-17 00:00:00,E1110,C2107,P3035,7,R01,332545.94
S501727,2026-05-14 00:00:00,E1018,C2328,P3002,4,R04,32474.95
S501728,2026-07-30 00:00:00,E1034,C2065,P3035,8,R06,382283.34
S501729,2026-03-18 00:00:00,E1049,C2365,P3009,9,R04,220991.85
S501730,2026-07-07 00:00:00,E1112,C2309,P3051,3,R02,161640.78
S501731,2026-03-31 00:00:00,E1054,C2135,P3051,7,R06,379380.56
S501732,2026-01-14 00:00:00,E1120,C2389,P3049,10,R04,405545.05
S501733,2026-04-05 00:00:00,E1082,C2024,P3018,9,R04,327307.68
S501734,2026-02-23 00:00:00,E1095,C2028,P3043,1,R05,62722.92
S501735,2026-05-12 00:00:00,E1010,C2062,P3012,2,R05,42427.31
S501736,2026-02-08 00:00:00,E1034,C2273,P3003,7,R06,260515.09
S501737,2026-03-13 00:00:00,E1062,C2229,P3018,2,R02,81001.94
S501738,2026-01-25 00:00:00,E1115,C2020,P3056,7,R04,317903.51
S501739,2026-03-18 00:00:00,E1095,C2003,P3038,1,R05,65494.84
S501740,2026-06-09 00:00:00,E1079,C2421,P3007,3,R02,175201.17
S501741,2026-07-06 00:00:00,E1022,C2218,P3033,5,R01,90758.35
S501742,2026-08-18 00:00:00,E1060,C2399,P3006,11,R02,266242.94
S501743,2026-07-10 00:00:00,E1087,C2307,P3018,6,R05,234611.58
S501744,2026-06-15 00:00:00,E1071,C2432,P3045,9,R05,415550.74
S501745,2026-04-30 00:00:00,E1011,C2136,P3022,9,R01,164149.8
S501746,2026-08-08 00:00:00,E1007,C2397,P3051,3,R01,158451.87
S501747,2026-02-22 00:00:00,E1117,C2432,P3039,8,R05,219955.83
S501748,2026-08-10 00:00:00,E1014,C2003,P3051,4,R02,204857.51
S501749,2026-07-14 00:00:00,E1067,C2193,P3009,7,R01,153604.5
S501750,2026-06-05 00:00:00,E1021,C2073,P3035,6,R04,262412.11
S501751,2026-05-11 00:00:00,E1059,C2415,P3023,8,R01,600386.73
S501752,2026-08-25 00:00:00,E1113,C2361,P3012,6,R06,120748.32
S501753,2026-09-03 00:00:00,E1048,C2118,P3052,4,R04,258205.97
S501754,2026-08-14 00:00:00,E1009,C2154,P3024,2,R04,69738.97
S501755,2026-07-27 00:00:00,E1011,C2209,P3050,7,R01,83232.61
S501756,2026-05-30 00:00:00,E1075,C2440,P3040,11,R05,184366.12
S501757,2026-04-06 00:00:00,E1115,C2034,P3009,11,R04,264000.87
S501758,2026-06-15 00:00:00,E1107,C2137,P3013,4,R03,128892.12
S501759,2026-07-19 00:00:00,E1069,C2318,P3040,9,R01,157396.66
S501760,2026-09-04 00:00:00,E1012,C2120,P3054,9,R06,63546.37
S501761,2026-03-13 00:00:00,E1013,C2115,P3042,7,R05,148624.15
S501762,2026-03-03 00:00:00,E1011,C2013,P3017,5,R01,69129.19
S501763,2026-07-04 00:00:00,E1026,C2069,P3007,3,R05,163854.39
S501764,2026-01-06 00:00:00,E1051,C2425,P3017,3,R06,39473.88
S501765,2026-07-25 00:00:00,E1051,C2333,P3055,9,R06,18195.04
S501766,2026-02-01 00:00:00,E1091,C2257,P3050,9,R01,113673.59
S501767,2026-04-09 00:00:00,E1012,C2089,P3024,11,R06,419045.61
S501768,2026-05-18 00:00:00,E1064,C2047,P3002,4,R02,32261.99
S501769,2026-05-11 00:00:00,E1120,C2260,P3035,11,R04,459142.56
S501770,2026-07-06 00:00:00,E1037,C2228,P3028,1,R02,47999.87
S501771,2026-03-17 00:00:00,E1041,C2447,P3019,10,R01,506125.59
S501772,2026-06-26 00:00:00,E1055,C2180,P3033,5,R04,86694.81
S501773,2026-02-28 00:00:00,E1092,C2010,P3021,8,R05,338721.88
S501774,2026-01-31 00:00:00,E1080,C2284,P3053,10,R01,160475.45
S501775,2026-04-03 00:00:00,E1105,C2377,P3010,4,R06,188616.95
S501776,2026-03-10 00:00:00,E1058,C2126,P3053,10,R02,165550
S501777,2026-07-09 00:00:00,E1106,C2134,P3046,10,R02,76383.74
S501778,2026-02-21 00:00:00,E1002,C2155,P3045,4,R06,189011.01
S501779,2026-03-30 00:00:00,E1058,C2248,P3009,9,R02,201567.89
S501780,2026-05-07 00:00:00,E1120,C2140,P3038,9,R04,603664.27
S501781,2026-06-18 00:00:00,E1005,C2318,P3006,7,R02,169848.78
S501782,2026-01-31 00:00:00,E1031,C2436,P3051,10,R04,528821.98
S501783,2026-08-01 00:00:00,E1013,C2176,P3053,8,R05,119086.89
S501784,2026-03-25 00:00:00,E1036,C2323,P3042,4,R05,80412.77
S501785,2026-08-19 00:00:00,E1079,C2174,P3055,8,R02,15838.77
S501786,2026-05-07 00:00:00,E1054,C2074,P3035,6,R06,281076.29
S501787,2026-05-30 00:00:00,E1032,C2351,P3018,3,R02,119618.92
S501788,2026-05-12 00:00:00,E1104,C2143,P3053,7,R04,120306.64
S501789,2026-01-13 00:00:00,E1109,C2292,P3019,3,R02,162533.73
S501790,2026-02-14 00:00:00,E1089,C2398,P3005,11,R06,223903.72
S501791,2026-05-07 00:00:00,E1070,C2112,P3025,7,R06,421879.32
S501792,2026-06-19 00:00:00,E1054,C2206,P3011,5,R06,269136.16
S501793,2026-04-24 00:00:00,E1082,C2131,P3010,4,R04,192609.81
S501794,2026-06-26 00:00:00,E1008,C2369,P3017,3,R06,38156.15
S501795,2026-01-20 00:00:00,E1023,C2110,P3036,8,R02,230126.96
S501796,2026-09-01 00:00:00,E1095,C2370,P3026,4,R05,152826.99
S501797,2026-07-24 00:00:00,E1077,C2067,P3031,8,R05,486149.05
S501798,2026-03-22 00:00:00,E1058,C2382,P3032,10,R02,610564.58
S501799,2026-07-01 00:00:00,E1099,C2086,P3021,3,R01,127765.17
S501800,2026-06-13 00:00:00,E1060,C2275,P3018,10,R02,403184.44
S501801,2026-08-13 00:00:00,E1095,C2227,P3060,9,R05,255927.36
S501802,2026-05-09 00:00:00,E1066,C2438,P3018,6,R04,233267.55
S501803,2026-05-23 00:00:00,E1105,C2325,P3001,5,R06,137565.59
S501804,2026-07-24 00:00:00,E1013,C2010,P3014,5,R05,46123.23
S501805,2026-01-17 00:00:00,E1008,C2417,P3008,3,R06,113297.98
S501806,2026-06-01 00:00:00,E1057,C2397,P3002,2,R01,14902.46
S501807,2026-02-27 00:00:00,E1105,C2384,P3051,6,R06,325174.43
S501808,2026-03-13 00:00:00,E1108,C2355,P3015,11,R05,140054.71
S501809,2026-08-30 00:00:00,E1064,C2435,P3060,1,R02,29230.86
S501810,2026-08-07 00:00:00,E1114,C2288,P3034,7,R05,118324.83
S501811,2026-04-19 00:00:00,E1092,C2112,P3036,5,R05,154543.61
S501812,2026-01-23 00:00:00,E1106,C2024,P3001,4,R02,101450.57
S501813,2026-06-23 00:00:00,E1075,C2291,P3051,9,R05,472964.17
S501814,2026-03-13 00:00:00,E1107,C2339,P3021,10,R03,443517.84
S501815,2026-01-08 00:00:00,E1100,C2326,P3042,1,R01,21430.62
S501816,2026-02-28 00:00:00,E1111,C2168,P3001,11,R02,283364.84
S501817,2026-08-06 00:00:00,E1079,C2438,P3032,4,R02,252908.2
S501818,2026-04-21 00:00:00,E1057,C2109,P3020,3,R01,24879.53
S501819,2026-07-06 00:00:00,E1037,C2428,P3054,6,R02,42081.07
S501820,2026-01-13 00:00:00,E1091,C2190,P3047,5,R01,215174.19
S501821,2026-06-16 00:00:00,E1025,C2355,P3036,7,R03,205225.71
S501822,2026-08-17 00:00:00,E1046,C2196,P3039,1,R04,25738.71
S501823,2026-08-29 00:00:00,E1018,C2033,P3030,5,R04,212154.53
S501824,2026-06-05 00:00:00,E1003,C2205,P3007,2,R05,112417.75
S501825,2026-08-05 00:00:00,E1014,C2312,P3022,2,R02,35006.31
S501826,2026-07-08 00:00:00,E1032,C2420,P3057,11,R02,499235.9
S501827,2026-01-16 00:00:00,E1095,C2182,P3050,11,R05,139796.04
S501828,2026-04-29 00:00:00,E1116,C2147,P3045,2,R06,93097.63
S501829,2026-01-02 00:00:00,E1029,C2427,P3010,9,R04,430005.02
S501830,2026-09-03 00:00:00,E1062,C2268,P3056,10,R02,463771.26
S501831,2026-07-29 00:00:00,E1028,C2011,P3008,3,R04,109956.2
S501832,2026-05-25 00:00:00,E1016,C2070,P3027,4,R02,13043.2
S501833,2026-01-30 00:00:00,E1097,C2256,P3010,5,R04,230236.15
S501834,2026-04-13 00:00:00,E1106,C2396,P3014,4,R02,34831.98
S501835,2026-01-13 00:00:00,E1081,C2219,P3046,4,R06,26847.62
S501836,2026-04-06 00:00:00,E1034,C2297,P3059,5,R06,87294.41
S501837,2026-08-30 00:00:00,E1021,C2409,P3052,10,R04,633037.33
S501838,2026-08-09 00:00:00,E1044,C2362,P3054,9,R06,67587.58
S501839,2026-08-26 00:00:00,E1013,C2259,P3011,9,R05,491734.02
S501840,2026-04-04 00:00:00,E1103,C2003,P3006,6,R02,145448.23
S501841,2026-03-23 00:00:00,E1075,C2084,P3021,11,R05,426313.33
S501842,2026-01-13 00:00:00,E1024,C2156,P3033,3,R02,47010.71
S501843,2026-06-20 00:00:00,E1074,C2151,P3019,6,R05,334869.03
S501844,2026-08-01 00:00:00,E1098,C2176,P3039,10,R03,265809.7
S501845,2026-04-04 00:00:00,E1114,C2195,P3024,4,R05,146643.71
S501846,2026-05-29 00:00:00,E1015,C2426,P3018,3,R02,108381.32
S501847,2026-04-22 00:00:00,E1093,C2107,P3035,6,R05,250857.75
S501848,2026-02-24 00:00:00,E1026,C2424,P3052,11,R05,658085.92
S501849,2026-03-22 00:00:00,E1079,C2134,P3043,6,R02,357135.98
S501850,2026-06-17 00:00:00,E1087,C2276,P3037,2,R05,115536.64
S501851,2026-07-30 00:00:00,E1111,C2395,P3019,9,R02,463421.35
S501852,2026-04-26 00:00:00,E1032,C2352,P3053,8,R02,129534.95
S501853,2026-05-23 00:00:00,E1103,C2380,P3024,6,R02,196544.12
S501854,2026-07-20 00:00:00,E1114,C2155,P3056,1,R05,44240.27
S501855,2026-06-29 00:00:00,E1109,C2277,P3034,2,R02,30792.86
S501856,2026-07-21 00:00:00,E1056,C2236,P3022,4,R06,70562.71
S501857,2026-04-18 00:00:00,E1006,C2240,P3004,7,R02,125223.68
S501858,2026-08-11 00:00:00,E1014,C2370,P3057,9,R02,383884.13
S501859,2026-02-22 00:00:00,E1029,C2013,P3010,10,R04,442412.35
S501860,2026-08-03 00:00:00,E1045,C2342,P3002,5,R02,39438.98
S501861,2026-05-08 00:00:00,E1091,C2035,P3008,10,R01,373042.03
S501862,2026-06-29 00:00:00,E1117,C2047,P3033,2,R05,34967.9
S501863,2026-06-07 00:00:00,E1101,C2214,P3059,11,R01,198935.8
S501864,2026-06-10 00:00:00,E1049,C2412,P3038,11,R04,741101.81
S501865,2026-02-26 00:00:00,E1105,C2405,P3043,11,R06,615684.57
S501866,2026-02-21 00:00:00,E1073,C2146,P3059,1,R01,16991.78
S501867,2026-05-17 00:00:00,E1039,C2159,P3028,10,R04,475309.63
S501868,2026-07-01 00:00:00,E1098,C2444,P3010,1,R03,48018.22
S501869,2026-04-21 00:00:00,E1069,C2125,P3045,5,R01,261471.5
S501870,2026-01-01 00:00:00,E1064,C2110,P3001,7,R02,178187.42
S501871,2026-02-13 00:00:00,E1111,C2037,P3034,9,R02,143800.39
S501872,2026-08-15 00:00:00,E1041,C2277,P3003,9,R01,340185.96
S501873,2026-03-16 00:00:00,E1038,C2014,P3009,8,R01,192801.5
S501874,2026-04-08 00:00:00,E1116,C2347,P3005,1,R06,20939.14
S501875,2026-07-27 00:00:00,E1088,C2232,P3042,5,R04,97636.62
S501876,2026-01-09 00:00:00,E1009,C2316,P3010,6,R04,253371.43
S501877,2026-02-01 00:00:00,E1083,C2124,P3012,6,R02,120454.39
S501878,2026-01-15 00:00:00,E1054,C2279,P3018,4,R06,159355.49
S501879,2026-05-20 00:00:00,E1093,C2111,P3058,1,R05,42984.97
S501880,2026-08-13 00:00:00,E1034,C2124,P3021,3,R06,131715.73
S501881,2026-08-25 00:00:00,E1112,C2413,P3021,10,R02,396977.64
S501882,2026-07-25 00:00:00,E1083,C2431,P3001,4,R02,106980.75
S501883,2026-07-04 00:00:00,E1044,C2030,P3003,4,R06,137991.35
S501884,2026-05-16 00:00:00,E1078,C2115,P3005,4,R01,86394.24
S501885,2026-03-13 00:00:00,E1114,C2090,P3025,5,R05,302450.62
S501886,2026-06-04 00:00:00,E1112,C2212,P3058,11,R02,425526.64
S501887,2026-07-09 00:00:00,E1028,C2038,P3049,9,R04,371155.74
S501888,2026-01-12 00:00:00,E1114,C2083,P3008,4,R05,148517.27
S501889,2026-03-06 00:00:00,E1009,C2027,P3017,9,R04,112823.82
S501890,2026-04-17 00:00:00,E1024,C2217,P3009,9,R02,217771.85
S501891,2026-08-20 00:00:00,E1108,C2360,P3032,1,R05,60206.07
S501892,2026-02-11 00:00:00,E1115,C2372,P3006,5,R04,106035.06
S501893,2026-07-09 00:00:00,E1066,C2215,P3049,9,R04,371421.47
S501894,2026-04-25 00:00:00,E1095,C2221,P3040,4,R05,74205.17
S501895,2026-05-19 00:00:00,E1116,C2015,P3021,5,R06,202606.23
S501896,2026-04-13 00:00:00,E1021,C2443,P3007,4,R04,223930.85
S501897,2026-06-20 00:00:00,E1017,C2259,P3007,2,R02,121436.43
S501898,2026-04-05 00:00:00,E1018,C2266,P3047,10,R04,444389.97
S501899,2026-01-17 00:00:00,E1082,C2120,P3039,2,R04,50669.94
S501900,2026-08-13 00:00:00,E1020,C2401,P3054,2,R02,14969.95
S501901,2026-06-09 00:00:00,E1009,C2128,P3027,1,R04,3277.51
S501902,2026-08-09 00:00:00,E1039,C2211,P3008,3,R04,125855.8
S501903,2026-08-01 00:00:00,E1039,C2011,P3009,11,R04,254638.36
S501904,2026-03-26 00:00:00,E1055,C2176,P3028,10,R04,466586.12
S501905,2026-06-17 00:00:00,E1095,C2133,P3015,1,R05,12959.5
S501906,2026-05-31 00:00:00,E1107,C2325,P3002,4,R03,32116.24
S501907,2026-02-25 00:00:00,E1102,C2320,P3007,1,R04,59427.05
S501908,2026-05-14 00:00:00,E1092,C2014,P3047,4,R05,173155.22
S501909,2026-03-27 00:00:00,E1032,C2050,P3018,3,R02,110333.6
S501910,2026-06-27 00:00:00,E1046,C2410,P3022,9,R04,169648.73
S501911,2026-04-12 00:00:00,E1062,C2072,P3050,1,R02,13026.13
S501912,2026-06-14 00:00:00,E1078,C2069,P3010,8,R01,381986.97
S501913,2026-08-25 00:00:00,E1018,C2391,P3054,11,R04,81412.55
S501914,2026-07-11 00:00:00,E1081,C2383,P3050,9,R06,112505.73
S501915,2026-08-31 00:00:00,E1075,C2016,P3033,7,R05,113537.72
S501916,2026-02-23 00:00:00,E1041,C2439,P3007,1,R01,60332.26
S501917,2026-07-19 00:00:00,E1044,C2334,P3003,4,R06,153199.74
S501918,2026-08-21 00:00:00,E1050,C2357,P3014,10,R02,90935.78
S501919,2026-06-26 00:00:00,E1013,C2056,P3044,1,R05,29508.43
S501920,2026-08-15 00:00:00,E1098,C2105,P3046,4,R03,27066.83
S501921,2026-04-25 00:00:00,E1091,C2132,P3036,3,R01,87383.85
S501922,2026-05-19 00:00:00,E1105,C2048,P3013,2,R06,61416.66
S501923,2026-03-29 00:00:00,E1019,C2248,P3016,1,R03,53313.49
S501924,2026-02-18 00:00:00,E1081,C2273,P3016,6,R06,290058.94
S501925,2026-05-29 00:00:00,E1098,C2111,P3054,7,R03,49023.74
S501926,2026-04-25 00:00:00,E1007,C2420,P3005,6,R01,125668.94
S501927,2026-07-13 00:00:00,E1110,C2326,P3052,9,R01,604711.79
S501928,2026-03-04 00:00:00,E1045,C2336,P3025,9,R02,524258.47
S501929,2026-04-14 00:00:00,E1118,C2349,P3038,2,R02,126070.3
S501930,2026-03-24 00:00:00,E1036,C2038,P3038,2,R05,124852.82
S501931,2026-04-13 00:00:00,E1100,C2357,P3050,9,R01,111656.2
S501932,2026-06-05 00:00:00,E1104,C2240,P3038,1,R04,68884.13
S501933,2026-01-17 00:00:00,E1056,C2318,P3039,5,R06,125834.52
S501934,2026-01-06 00:00:00,E1064,C2121,P3056,1,R02,47122.04
S501935,2026-05-27 00:00:00,E1071,C2048,P3056,7,R05,334437.34
S501936,2026-07-03 00:00:00,E1084,C2010,P3048,9,R01,296247.53
S501937,2026-08-18 00:00:00,E1017,C2233,P3041,6,R02,326517.87
S501938,2026-01-28 00:00:00,E1009,C2036,P3026,2,R04,85925.37
S501939,2026-07-13 00:00:00,E1091,C2413,P3059,6,R01,103926.1
S501940,2026-02-07 00:00:00,E1098,C2004,P3013,9,R03,283093.2
S501941,2026-04-29 00:00:00,E1092,C2044,P3044,3,R05,95333.35
S501942,2026-02-06 00:00:00,E1118,C2056,P3051,9,R02,522735.07
S501943,2026-04-25 00:00:00,E1088,C2042,P3026,8,R04,320590.12
