Collection_ID,Collection_Date,Sale_ID,Customer_ID,Collection_Amount,Payment_Mode
COL801426,2026-03-30 00:00:00,S502043,C2131,76974.27,Cash
COL801427,2026-06-23 00:00:00,S500825,C2035,30387.97,Bank Transfer
COL801428,2026-05-27 00:00:00,S502027,C2229,106061.45,Cash
COL801429,2026-05-07 00:00:00,S500264,C2107,33903.14,UPI
COL801430,2026-07-05 00:00:00,S500133,C2167,23990.48,Bank Transfer
COL801431,2026-05-04 00:00:00,S500274,C2368,238142.76,Cheque
COL801432,2026-04-17 00:00:00,S501070,C2232,59593.51,UPI
COL801433,2026-03-26 00:00:00,S500917,C2403,295750.68,Card
COL801434,2026-01-06 00:00:00,S504966,C2010,119105.03,Card
COL801435,2026-02-20 00:00:00,S505068,C2278,465151.29,Cash
COL801436,2026-05-22 00:00:00,S502200,C2185,113032.33,Card
COL801437,2026-02-27 00:00:00,S504914,C2250,29091.95,Bank Transfer
COL801438,2026-05-16 00:00:00,S501195,C2343,217490.12,Card
COL801439,2026-01-02 00:00:00,S500130,C2211,544258.47,Cheque
COL801440,2026-09-03 00:00:00,S503266,C2321,142942.63,Bank Transfer
COL801441,2026-01-18 00:00:00,S502085,C2066,43659.57,Cash
COL801442,2026-08-02 00:00:00,S504879,C2092,46386.92,Cash
COL801443,2026-07-04 00:00:00,S502502,C2425,44913.28,Card
COL801444,2026-08-10 00:00:00,S504994,C2132,43741.85,Card
COL801445,2026-08-16 00:00:00,S500151,C2211,204110,Cash
COL801446,2026-04-02 00:00:00,S504438,C2017,246760.49,Bank Transfer
COL801447,2026-06-12 00:00:00,S504676,C2239,415275.73,UPI
COL801448,2026-07-13 00:00:00,S502929,C2128,161056.06,Cash
COL801449,2026-02-25 00:00:00,S501655,C2248,16891.54,Cheque
COL801450,2026-08-16 00:00:00,S502745,C2245,202371.18,Bank Transfer
COL801451,2026-07-29 00:00:00,S501844,C2176,220424.16,UPI
COL801452,2026-02-12 00:00:00,S502490,C2376,350357.55,UPI
COL801453,2026-03-14 00:00:00,S502698,C2356,246682.05,Bank Transfer
COL801454,2026-08-08 00:00:00,S501781,C2318,148631.9,Cash
COL801455,2026-03-13 00:00:00,S502974,C2281,194015.89,UPI
COL801456,2026-04-27 00:00:00,S502927,C2081,69448.93,Cheque
COL801457,2026-01-08 00:00:00,S502768,C2318,382012.56,Bank Transfer
COL801458,2026-01-05 00:00:00,S502433,C2289,298825.44,Card
COL801459,2026-01-13 00:00:00,S501672,C2183,292917.18,Cash
COL801460,2026-01-07 00:00:00,S502735,C2387,93159.6,Bank Transfer
COL801461,2026-01-21 00:00:00,S503015,C2361,81921.35,Cheque
COL801462,2026-08-09 00:00:00,S503891,C2402,87690.41,UPI
COL801463,2026-02-06 00:00:00,S504936,C2409,113656.92,Cash
COL801464,2026-06-22 00:00:00,S501207,C2315,267455.86,Cash
COL801465,2026-06-29 00:00:00,S500547,C2095,177237.73,Bank Transfer
COL801466,2026-06-25 00:00:00,S502019,C2303,157042.76,Bank Transfer
COL801467,2026-03-03 00:00:00,S500771,C2111,119418.67,Cheque
COL801468,2026-07-25 00:00:00,S501158,C2032,44443.91,Card
COL801469,2026-04-11 00:00:00,S500337,C2243,40148.27,Bank Transfer
COL801470,2026-04-29 00:00:00,S501235,C2418,18392.87,Bank Transfer
COL801471,2026-06-28 00:00:00,S501247,C2087,33596.79,Bank Transfer
COL801472,2026-05-12 00:00:00,S503316,C2066,151879.83,Cheque
COL801473,2026-04-30 00:00:00,S502439,C2271,41134.6,UPI
COL801474,2026-03-27 00:00:00,S502744,C2217,112499.35,Card
COL801475,2026-07-03 00:00:00,S501275,C2134,46149.56,Cheque
COL801476,2026-03-16 00:00:00,S500157,C2353,14435.28,Bank Transfer
COL801477,2026-02-03 00:00:00,S500237,C2421,63899.45,UPI
COL801478,2026-02-14 00:00:00,S502825,C2027,506367.44,Bank Transfer
COL801479,2026-05-24 00:00:00,S501830,C2268,354526.44,Cheque
COL801480,2026-05-17 00:00:00,S500281,C2108,124903.78,Cash
COL801481,2026-07-27 00:00:00,S501009,C2046,76153.45,Bank Transfer
COL801482,2026-08-19 00:00:00,S500693,C2105,52144.45,UPI
COL801483,2026-01-16 00:00:00,S503667,C2236,54580.74,Card
COL801484,2026-04-05 00:00:00,S500174,C2396,17179.12,Cash
COL801485,2026-06-08 00:00:00,S503620,C2391,37114.47,Bank Transfer
COL801486,2026-05-21 00:00:00,S502283,C2265,192877.86,Bank Transfer
COL801487,2026-05-08 00:00:00,S503186,C2014,62112.92,UPI
COL801488,2026-01-05 00:00:00,S504838,C2195,228721.29,Cash
COL801489,2026-05-03 00:00:00,S504052,C2392,56147.65,Cash
COL801490,2026-05-07 00:00:00,S500694,C2105,249624.82,Cash
COL801491,2026-06-24 00:00:00,S501661,C2133,329513.41,Bank Transfer
COL801492,2026-06-16 00:00:00,S501036,C2365,63074.71,Cash
COL801493,2026-01-18 00:00:00,S500344,C2177,114091.01,Bank Transfer
COL801494,2026-05-28 00:00:00,S503863,C2157,6563.54,Bank Transfer
COL801495,2026-09-04 00:00:00,S504010,C2357,227648.48,Cash
COL801496,2026-05-10 00:00:00,S502104,C2110,197075.91,Cheque
COL801497,2026-02-09 00:00:00,S504098,C2335,229542.91,Card
COL801498,2026-06-07 00:00:00,S504540,C2213,26418.99,Card
COL801499,2026-01-10 00:00:00,S502115,C2199,142722.89,Cheque
COL801500,2026-03-05 00:00:00,S500697,C2175,404982.19,Cash
COL801501,2026-02-11 00:00:00,S502641,C2003,146946.42,Bank Transfer
COL801502,2026-07-22 00:00:00,S503492,C2385,120136.09,UPI
COL801503,2026-06-30 00:00:00,S503184,C2380,109709.76,Cheque
COL801504,2026-04-03 00:00:00,S500225,C2387,30640,Card
COL801505,2026-06-30 00:00:00,S503433,C2260,219019.27,Card
COL801506,2026-02-09 00:00:00,S504160,C2393,203738.85,Bank Transfer
COL801507,2026-05-24 00:00:00,S502815,C2314,209288.03,Card
COL801508,2026-06-25 00:00:00,S501123,C2384,281278.74,Card
COL801509,2026-05-05 00:00:00,S500138,C2327,107587.99,Bank Transfer
COL801510,2026-03-02 00:00:00,S500407,C2208,42657.12,Cash
COL801511,2026-08-08 00:00:00,S505017,C2172,276294.03,Card
COL801512,2026-07-28 00:00:00,S503812,C2270,45729.22,Cash
COL801513,2026-06-15 00:00:00,S504051,C2186,56367.78,UPI
COL801514,2026-04-24 00:00:00,S502165,C2020,198251.21,Cash
COL801515,2026-08-29 00:00:00,S505161,C2109,99505.8,Bank Transfer
COL801516,2026-02-13 00:00:00,S504626,C2108,214985.36,Bank Transfer
COL801517,2026-05-23 00:00:00,S500606,C2398,74906.64,Bank Transfer
COL801518,2026-04-05 00:00:00,S500526,C2378,24253.42,Card
COL801519,2026-03-02 00:00:00,S504395,C2423,368087.15,Cheque
COL801520,2026-01-07 00:00:00,S502993,C2372,136990.5,Card
COL801521,2026-05-04 00:00:00,S502191,C2156,182811.69,Cash
COL801522,2026-08-26 00:00:00,S502209,C2252,332268.52,UPI
COL801523,2026-01-30 00:00:00,S504039,C2432,85264.09,UPI
COL801524,2026-06-13 00:00:00,S504325,C2321,187713.35,UPI
COL801525,2026-04-23 00:00:00,S503826,C2374,74070.03,UPI
COL801526,2026-03-31 00:00:00,S500183,C2037,126519.74,Cheque
COL801527,2026-05-19 00:00:00,S500506,C2232,53654.56,UPI
COL801528,2026-05-03 00:00:00,S502455,C2227,78758.43,Card
COL801529,2026-07-17 00:00:00,S504410,C2429,286969.61,UPI
COL801530,2026-04-16 00:00:00,S505039,C2364,1774.03,Bank Transfer
COL801531,2026-06-06 00:00:00,S504371,C2205,189456.94,Cash
COL801532,2026-04-02 00:00:00,S504132,C2360,25064.82,Card
COL801533,2026-07-26 00:00:00,S500190,C2054,212566.01,Cheque
COL801534,2026-04-03 00:00:00,S502599,C2023,248229.12,Card
COL801535,2026-05-14 00:00:00,S501592,C2111,168895.97,Bank Transfer
COL801536,2026-04-22 00:00:00,S504065,C2003,163356.12,UPI
COL801537,2026-07-23 00:00:00,S502520,C2193,140502.86,UPI
COL801538,2026-02-20 00:00:00,S501974,C2396,242444.07,Cheque
COL801539,2026-03-21 00:00:00,S502179,C2327,250561.58,Cash
COL801540,2026-04-20 00:00:00,S504909,C2022,36334.05,UPI
COL801541,2026-02-07 00:00:00,S504886,C2042,266820.21,Cheque
COL801542,2026-07-20 00:00:00,S504206,C2302,399041.63,UPI
COL801543,2026-01-22 00:00:00,S502310,C2433,130929.62,Card
COL801544,2026-08-13 00:00:00,S500846,C2311,60108.48,Cheque
COL801545,2026-03-31 00:00:00,S504005,C2425,145420.86,Cheque
COL801546,2026-07-01 00:00:00,S503653,C2203,247414.74,Cheque
COL801547,2026-06-17 00:00:00,S502846,C2334,108246.83,UPI
COL801548,2026-05-15 00:00:00,S500323,C2286,8893.99,Cheque
COL801549,2026-04-20 00:00:00,S502387,C2067,281709.37,Card
COL801550,2026-08-12 00:00:00,S501632,C2062,59518.11,Cash
COL801551,2026-06-17 00:00:00,S505043,C2335,173166.78,Cash
COL801552,2026-04-17 00:00:00,S503586,C2131,55192.15,Bank Transfer
COL801553,2026-05-04 00:00:00,S503072,C2128,162017.38,Card
COL801554,2026-01-24 00:00:00,S500177,C2020,372255.51,Card
COL801555,2026-02-10 00:00:00,S500058,C2234,293552.51,Cheque
COL801556,2026-02-20 00:00:00,S501150,C2100,11086.26,Bank Transfer
COL801557,2026-06-16 00:00:00,S502823,C2420,23298.99,Card
COL801558,2026-04-12 00:00:00,S503081,C2039,105920.65,Card
COL801559,2026-04-24 00:00:00,S503609,C2390,339522.73,Card
COL801560,2026-08-17 00:00:00,S501985,C2001,62600.76,UPI
COL801561,2026-07-30 00:00:00,S500692,C2290,65799.64,Card
COL801562,2026-06-20 00:00:00,S502406,C2065,73276.62,UPI
COL801563,2026-03-10 00:00:00,S501051,C2273,238935.15,Card
COL801564,2026-08-10 00:00:00,S500552,C2187,118589.54,Cash
COL801565,2026-07-06 00:00:00,S501427,C2180,121213.04,UPI
COL801566,2026-06-02 00:00:00,S504606,C2318,216424.86,UPI
COL801567,2026-04-04 00:00:00,S502756,C2332,117905.87,Cheque
COL801568,2026-04-30 00:00:00,S500054,C2271,107771.88,Card
COL801569,2026-01-25 00:00:00,S503563,C2253,102010.85,Bank Transfer
COL801570,2026-07-20 00:00:00,S502889,C2116,87498.07,Bank Transfer
COL801571,2026-08-07 00:00:00,S500143,C2203,16749.39,Bank Transfer
COL801572,2026-06-01 00:00:00,S500622,C2038,485276.58,Bank Transfer
COL801573,2026-07-09 00:00:00,S503144,C2059,417281.11,Cash
COL801574,2026-04-14 00:00:00,S500635,C2049,34397.26,Bank Transfer
COL801575,2026-02-12 00:00:00,S502915,C2336,49348.73,Cheque
COL801576,2026-02-28 00:00:00,S504628,C2422,99884.1,Bank Transfer
COL801577,2026-02-23 00:00:00,S501481,C2246,42107.57,Cheque
COL801578,2026-08-18 00:00:00,S500910,C2364,490729.65,UPI
COL801579,2026-03-20 00:00:00,S500150,C2330,150189.72,Card
COL801580,2026-08-18 00:00:00,S501873,C2014,162927.46,Bank Transfer
COL801581,2026-06-03 00:00:00,S504930,C2296,65031.97,Cheque
COL801582,2026-02-23 00:00:00,S501290,C2089,239339.02,Cheque
COL801583,2026-07-08 00:00:00,S502885,C2246,14737.99,Card
COL801584,2026-08-10 00:00:00,S500707,C2443,528963.38,UPI
COL801585,2026-03-16 00:00:00,S502531,C2380,49964.61,Bank Transfer
COL801586,2026-04-03 00:00:00,S503194,C2183,115362.6,Cheque
COL801587,2026-07-26 00:00:00,S505062,C2145,439174.27,Bank Transfer
COL801588,2026-06-21 00:00:00,S501021,C2144,74187.72,Cash
COL801589,2026-05-17 00:00:00,S505146,C2432,167392.82,Cheque
COL801590,2026-02-11 00:00:00,S503491,C2079,214127.97,UPI
COL801591,2026-06-06 00:00:00,S503041,C2078,83772.22,Card
COL801592,2026-03-20 00:00:00,S501418,C2272,88477.16,Cheque
COL801593,2026-03-22 00:00:00,S501474,C2112,118804.42,Cash
COL801594,2026-07-27 00:00:00,S501439,C2315,241500.02,Card
COL801595,2026-02-27 00:00:00,S502924,C2316,18136.49,UPI
COL801596,2026-03-27 00:00:00,S502753,C2205,64533.15,Bank Transfer
COL801597,2026-08-20 00:00:00,S501785,C2174,13560.15,Bank Transfer
COL801598,2026-07-10 00:00:00,S501922,C2048,58835.59,Cheque
COL801599,2026-06-26 00:00:00,S500510,C2278,148999.34,Card
COL801600,2026-04-17 00:00:00,S504032,C2310,151804.22,Cash
COL801601,2026-05-19 00:00:00,S505147,C2336,106456.09,Cash
COL801602,2026-04-12 00:00:00,S502933,C2220,93621.74,UPI
COL801603,2026-08-05 00:00:00,S502457,C2062,19833.43,Card
COL801604,2026-02-23 00:00:00,S500108,C2420,47252.07,Card
COL801605,2026-01-30 00:00:00,S500364,C2371,80382.27,Bank Transfer
COL801606,2026-07-13 00:00:00,S503428,C2184,52018.31,UPI
COL801607,2026-03-06 00:00:00,S504344,C2418,485569.24,UPI
COL801608,2026-09-01 00:00:00,S505055,C2382,501099.74,UPI
COL801609,2026-08-18 00:00:00,S503711,C2134,198152.15,Card
COL801610,2026-02-27 00:00:00,S500365,C2265,71140.74,Bank Transfer
COL801611,2026-07-04 00:00:00,S504485,C2137,145234.38,UPI
COL801612,2026-02-06 00:00:00,S500667,C2255,47173.78,Bank Transfer
COL801613,2026-09-04 00:00:00,S501756,C2440,151917.99,UPI
COL801614,2026-04-28 00:00:00,S502732,C2171,234844.25,Card
COL801615,2026-07-01 00:00:00,S505003,C2193,122691.26,Bank Transfer
COL801616,2026-03-14 00:00:00,S502049,C2057,146248.66,Cheque
COL801617,2026-03-10 00:00:00,S503519,C2374,212450.08,UPI
COL801618,2026-08-30 00:00:00,S505186,C2331,428222.34,Card
COL801619,2026-06-01 00:00:00,S500513,C2029,499875.78,Bank Transfer
COL801620,2026-03-04 00:00:00,S502827,C2257,189316.33,Cash
COL801621,2026-08-07 00:00:00,S503949,C2043,179558.02,Card
COL801622,2026-04-04 00:00:00,S502059,C2257,176212.98,Card
COL801623,2026-06-28 00:00:00,S500501,C2272,483831.22,Cash
COL801624,2026-01-15 00:00:00,S500434,C2424,119437.31,Cash
COL801625,2026-06-24 00:00:00,S501760,C2120,62163.45,Cheque
COL801626,2026-07-20 00:00:00,S501312,C2294,103796.1,Cheque
COL801627,2026-06-23 00:00:00,S504284,C2372,14681.92,Cheque
COL801628,2026-08-17 00:00:00,S504739,C2208,446926.56,Card
COL801629,2026-01-30 00:00:00,S500789,C2280,89045.19,Card
COL801630,2026-04-23 00:00:00,S502498,C2381,284858.6,Card
COL801631,2026-03-20 00:00:00,S502542,C2275,183052.1,Cheque
COL801632,2026-05-28 00:00:00,S501563,C2353,225668.46,Bank Transfer
COL801633,2026-02-26 00:00:00,S503056,C2186,10509.59,Card
COL801634,2026-06-26 00:00:00,S501443,C2102,123361.72,Card
COL801635,2026-02-25 00:00:00,S503981,C2312,152830,Card
COL801636,2026-02-25 00:00:00,S500328,C2158,326571.81,Cheque
COL801637,2026-06-02 00:00:00,S502183,C2032,359060.57,UPI
COL801638,2026-01-09 00:00:00,S502034,C2386,176277.86,Cheque
COL801639,2026-08-25 00:00:00,S503460,C2196,86632.8,UPI
COL801640,2026-01-22 00:00:00,S503860,C2099,14683.36,Cheque
COL801641,2026-03-18 00:00:00,S502836,C2030,251605.1,Bank Transfer
COL801642,2026-06-14 00:00:00,S501354,C2448,394968.96,Bank Transfer
COL801643,2026-05-04 00:00:00,S502874,C2153,243312.67,Card
COL801644,2026-01-28 00:00:00,S504568,C2262,148916.46,Cheque
COL801645,2026-05-22 00:00:00,S500169,C2204,220430.64,UPI
COL801646,2026-06-07 00:00:00,S501064,C2001,105448.71,UPI
COL801647,2026-06-16 00:00:00,S504697,C2135,242780.05,Bank Transfer
COL801648,2026-07-04 00:00:00,S501623,C2268,99551.83,Card
COL801649,2026-05-13 00:00:00,S502367,C2002,17639.3,UPI
COL801650,2026-01-12 00:00:00,S500155,C2137,27119.96,Cheque
COL801651,2026-06-12 00:00:00,S500937,C2433,82308.53,Card
COL801652,2026-06-18 00:00:00,S501926,C2420,124564.51,Cheque
COL801653,2026-03-04 00:00:00,S502521,C2418,320707.01,Cheque
COL801654,2026-06-19 00:00:00,S504933,C2287,41811.93,Bank Transfer
COL801655,2026-05-05 00:00:00,S503789,C2281,137728.48,Cheque
COL801656,2026-07-12 00:00:00,S501557,C2290,39627.87,Cash
COL801657,2026-08-26 00:00:00,S504686,C2129,56577.73,Card
COL801658,2026-07-12 00:00:00,S500079,C2069,231928.13,Cash
COL801659,2026-04-16 00:00:00,S500339,C2077,416720.45,Cheque
COL801660,2026-06-20 00:00:00,S501203,C2331,262302.44,Cheque
COL801661,2026-07-07 00:00:00,S502832,C2322,198257.77,Bank Transfer
COL801662,2026-05-28 00:00:00,S502281,C2051,225893.52,Bank Transfer
COL801663,2026-04-08 00:00:00,S500202,C2005,37793.29,Bank Transfer
COL801664,2026-04-29 00:00:00,S503721,C2028,91543.04,Bank Transfer
COL801665,2026-08-14 00:00:00,S501852,C2352,114236.35,UPI
COL801666,2026-07-10 00:00:00,S503699,C2217,330169.68,Bank Transfer
COL801667,2026-04-29 00:00:00,S501966,C2072,130732.69,Cheque
COL801668,2026-06-01 00:00:00,S501743,C2307,157856.64,Cheque
COL801669,2026-08-08 00:00:00,S505168,C2021,141249.95,Card
COL801670,2026-07-22 00:00:00,S500153,C2095,84060.53,Cash
COL801671,2026-07-19 00:00:00,S504799,C2331,361938.52,UPI
COL801672,2026-06-12 00:00:00,S504082,C2060,149809.91,UPI
COL801673,2026-02-10 00:00:00,S502734,C2255,71616.58,Card
COL801674,2026-05-02 00:00:00,S503795,C2343,210640.39,Card
COL801675,2026-01-16 00:00:00,S502390,C2375,470215.19,Bank Transfer
COL801676,2026-05-02 00:00:00,S503904,C2044,178909.22,Card
COL801677,2026-03-21 00:00:00,S504597,C2064,173739.13,UPI
COL801678,2026-04-16 00:00:00,S503448,C2172,48719.87,Cash
COL801679,2026-01-06 00:00:00,S501071,C2262,290867,Cash
COL801680,2026-01-20 00:00:00,S502365,C2044,474435.51,UPI
COL801681,2026-07-03 00:00:00,S501868,C2444,32429.5,Bank Transfer
COL801682,2026-09-01 00:00:00,S503106,C2410,100139.9,Cash
COL801683,2026-09-01 00:00:00,S502700,C2395,187459.57,Cash
COL801684,2026-07-22 00:00:00,S505158,C2313,470751.34,Bank Transfer
COL801685,2026-05-16 00:00:00,S504854,C2045,269805.44,Cash
COL801686,2026-07-31 00:00:00,S502332,C2434,286563.32,Cheque
COL801687,2026-08-12 00:00:00,S504286,C2018,50975.32,UPI
COL801688,2026-04-07 00:00:00,S502957,C2142,37393.14,Cash
COL801689,2026-01-06 00:00:00,S503258,C2212,73564.3,Cash
COL801690,2026-08-08 00:00:00,S500090,C2397,295364.54,Bank Transfer
COL801691,2026-01-08 00:00:00,S504820,C2030,260841.07,Cash
COL801692,2026-07-09 00:00:00,S501884,C2115,84736.14,Bank Transfer
COL801693,2026-01-14 00:00:00,S501317,C2040,452500.69,UPI
COL801694,2026-05-11 00:00:00,S500181,C2088,458216.55,Cheque
COL801695,2026-05-10 00:00:00,S504761,C2225,210201.05,Card
COL801696,2026-01-22 00:00:00,S500241,C2437,253287.34,UPI
COL801697,2026-08-13 00:00:00,S501617,C2121,321261.78,Cash
COL801698,2026-08-23 00:00:00,S501636,C2136,117507.02,Cheque
COL801699,2026-03-26 00:00:00,S503947,C2221,194085.54,Card
COL801700,2026-07-17 00:00:00,S503930,C2028,128375.46,Card
COL801701,2026-08-20 00:00:00,S501002,C2235,102031.89,Cash
COL801702,2026-07-18 00:00:00,S501586,C2146,155949.98,Card
COL801703,2026-05-14 00:00:00,S501804,C2010,28437.79,Card
COL801704,2026-06-27 00:00:00,S502146,C2091,64321.42,UPI
COL801705,2026-02-13 00:00:00,S503134,C2117,81706.94,UPI
COL801706,2026-01-08 00:00:00,S502337,C2300,145681.82,Card
COL801707,2026-01-24 00:00:00,S502471,C2408,58192.81,Bank Transfer
COL801708,2026-01-27 00:00:00,S502006,C2082,322352.11,Cash
COL801709,2026-06-30 00:00:00,S502426,C2159,76602.65,Bank Transfer
COL801710,2026-02-20 00:00:00,S503961,C2157,354917.01,Bank Transfer
COL801711,2026-06-05 00:00:00,S504321,C2169,53409.99,Card
COL801712,2026-07-06 00:00:00,S505156,C2152,98961.92,Cash
COL801713,2026-09-05 00:00:00,S501035,C2053,188095.45,Bank Transfer
COL801714,2026-03-10 00:00:00,S503090,C2280,517732.05,UPI
COL801715,2026-07-30 00:00:00,S502153,C2433,415138.49,UPI
COL801716,2026-07-20 00:00:00,S504644,C2117,311817.47,Cash
COL801717,2026-01-25 00:00:00,S503556,C2244,157726.09,Bank Transfer
COL801718,2026-02-13 00:00:00,S504352,C2357,16807.84,Cheque
COL801719,2026-06-24 00:00:00,S501806,C2397,13536.12,Cheque
COL801720,2026-04-29 00:00:00,S502634,C2397,75885.8,Cash
COL801721,2026-04-19 00:00:00,S504037,C2275,226126.83,Cash
COL801722,2026-04-30 00:00:00,S504959,C2337,38790.61,Cheque
COL801723,2026-01-13 00:00:00,S501156,C2254,240234.14,Bank Transfer
COL801724,2026-06-30 00:00:00,S501565,C2141,25424.43,Bank Transfer
COL801725,2026-02-22 00:00:00,S501928,C2336,425089.95,Card
COL801726,2026-02-06 00:00:00,S504625,C2243,63572.37,Cash
COL801727,2026-07-10 00:00:00,S500835,C2029,55010.91,Bank Transfer
COL801728,2026-07-13 00:00:00,S501153,C2019,495392.72,Cheque
COL801729,2026-04-25 00:00:00,S501748,C2003,170259.68,Cheque
COL801730,2026-02-09 00:00:00,S501329,C2022,136614.93,UPI
COL801731,2026-03-19 00:00:00,S501742,C2399,258000.19,Bank Transfer
COL801732,2026-07-08 00:00:00,S504748,C2044,35598.96,Card
COL801733,2026-04-05 00:00:00,S504441,C2048,135318.6,Card
COL801734,2026-05-14 00:00:00,S502080,C2024,201257.94,Cash
COL801735,2026-01-25 00:00:00,S502758,C2242,109814.96,UPI
COL801736,2026-04-13 00:00:00,S500807,C2044,112831.13,Cheque
COL801737,2026-02-15 00:00:00,S504651,C2020,87352.87,Cheque
COL801738,2026-06-08 00:00:00,S504639,C2439,155311.95,Cash
COL801739,2026-04-12 00:00:00,S503877,C2015,93936.17,Card
COL801740,2026-07-27 00:00:00,S503232,C2231,546742,Card
COL801741,2026-07-10 00:00:00,S500762,C2060,256296.37,Cheque
COL801742,2026-04-01 00:00:00,S500811,C2044,150866.77,Cash
COL801743,2026-04-04 00:00:00,S504147,C2166,268037.92,Bank Transfer
COL801744,2026-03-09 00:00:00,S502189,C2059,205376.86,UPI
COL801745,2026-02-08 00:00:00,S503233,C2008,16576.78,Card
COL801746,2026-03-21 00:00:00,S502658,C2003,46124.07,Card
COL801747,2026-06-13 00:00:00,S503517,C2273,38219.47,Card
COL801748,2026-05-15 00:00:00,S502534,C2431,55368.87,Bank Transfer
COL801749,2026-03-26 00:00:00,S502160,C2343,380850.26,Bank Transfer
COL801750,2026-03-07 00:00:00,S502150,C2081,216137.72,UPI
COL801751,2026-02-24 00:00:00,S501215,C2109,123048.63,Card
COL801752,2026-03-13 00:00:00,S504359,C2024,31283.41,Cheque
COL801753,2026-02-11 00:00:00,S501347,C2166,148594.81,Card
COL801754,2026-06-04 00:00:00,S502411,C2382,6735.63,UPI
COL801755,2026-05-10 00:00:00,S501456,C2110,136134.74,UPI
COL801756,2026-03-11 00:00:00,S501186,C2046,123979.92,Cheque
COL801757,2026-05-12 00:00:00,S504709,C2232,153727.2,Bank Transfer
COL801758,2026-01-21 00:00:00,S503901,C2224,30102.02,Cheque
COL801759,2026-01-01 00:00:00,S503197,C2370,160551.95,UPI
COL801760,2026-06-15 00:00:00,S502719,C2268,297453.17,Cheque
COL801761,2026-03-01 00:00:00,S500651,C2057,106377.28,Card
COL801762,2026-03-17 00:00:00,S504572,C2272,43894.47,UPI
COL801763,2026-04-01 00:00:00,S501054,C2250,404281.08,Bank Transfer
COL801764,2026-05-22 00:00:00,S501626,C2023,165735.83,Bank Transfer
COL801765,2026-07-26 00:00:00,S501817,C2438,244413.67,Cheque
COL801766,2026-03-29 00:00:00,S503238,C2251,134749.28,Cheque
COL801767,2026-03-23 00:00:00,S500307,C2134,39334.64,Cheque
